pm2_5,city,co,pm10,level,o3,spider,rank,so2,date,aqi,no2
139 ,遵义,1.8 ,212 ,中度污染,63 ,aqi,102 ,103 ,2014-01-17,184 ,58 
114 ,遵义,1.7 ,183 ,轻度污染,89 ,aqi,76 ,70 ,2014-01-18,148 ,49 
103 ,遵义,1.4 ,162 ,轻度污染,60 ,aqi,73 ,107 ,2014-01-19,135 ,58 
74 ,遵义,1 ,102 ,良,87 ,aqi,63 ,51 ,2014-01-20,99 ,40 
90 ,遵义,1.4 ,148 ,轻度污染,44 ,aqi,145 ,109 ,2014-01-21,118 ,53 
91 ,遵义,1.1 ,148 ,轻度污染,102 ,aqi,133 ,102 ,2014-01-22,120 ,54 
101 ,遵义,1.1 ,168 ,轻度污染,114 ,aqi,126 ,95 ,2014-01-23,133 ,52 
112 ,遵义,1.1 ,176 ,轻度污染,141 ,aqi,110 ,114 ,2014-01-24,146 ,65 
155 ,遵义,1 ,211 ,重度污染,128 ,aqi,154 ,87 ,2014-01-25,205 ,58 
125 ,遵义,0.7 ,178 ,中度污染,116 ,aqi,158 ,61 ,2014-01-26,164 ,36 
145 ,遵义,1 ,208 ,中度污染,107 ,aqi,157 ,74 ,2014-01-27,193 ,44 
153 ,遵义,1.2 ,204 ,重度污染,45 ,aqi,156 ,45 ,2014-01-28,203 ,41 
137 ,遵义,1.2 ,183 ,中度污染,80 ,aqi,152 ,42 ,2014-01-29,181 ,35 
115 ,遵义,1.1 ,159 ,轻度污染,75 ,aqi,90 ,46 ,2014-01-30,150 ,35 
193 ,遵义,1 ,263 ,重度污染,93 ,aqi,115 ,65 ,2014-01-31,243 ,32 
98 ,遵义,1.3 ,140 ,轻度污染,85 ,aqi,100 ,86 ,2013-12-31,128 ,63 
42 ,常熟,0.9 ,74 ,良,142 ,aqi,194 ,29 ,2017-05-01,85 ,48 
20 ,常熟,0.6 ,34 ,优,71 ,aqi,25 ,25 ,2017-05-02,44 ,35 
21 ,常熟,0.8 ,36 ,优,95 ,aqi,57 ,24 ,2017-05-03,48 ,32 
33 ,常熟,1 ,40 ,优,67 ,aqi,87 ,20 ,2017-05-04,48 ,32 
40 ,常熟,1 ,54 ,良,52 ,aqi,53 ,24 ,2017-05-05,57 ,36 
56 ,常熟,1 ,225 ,轻度污染,118 ,aqi,262 ,27 ,2017-05-06,138 ,46 
69 ,常熟,1 ,210 ,轻度污染,187 ,aqi,266 ,28 ,2017-05-07,130 ,58 
40 ,常熟,0.6 ,97 ,良,76 ,aqi,189 ,20 ,2017-05-08,74 ,42 
46 ,常熟,0.9 ,74 ,良,100 ,aqi,103 ,18 ,2017-05-09,64 ,36 
44 ,常熟,1 ,85 ,良,152 ,aqi,256 ,19 ,2017-05-10,94 ,58 
69 ,常熟,1.1 ,101 ,轻度污染,204 ,aqi,344 ,24 ,2017-05-11,140 ,54 
46 ,常熟,0.9 ,53 ,良,98 ,aqi,114 ,17 ,2017-05-12,64 ,32 
41 ,常熟,0.7 ,55 ,良,133 ,aqi,169 ,20 ,2017-05-13,78 ,40 
50 ,常熟,0.7 ,88 ,良,152 ,aqi,260 ,21 ,2017-05-14,94 ,29 
18 ,常熟,0.6 ,55 ,良,102 ,aqi,98 ,20 ,2017-05-15,53 ,33 
24 ,常熟,0.6 ,45 ,良,126 ,aqi,145 ,21 ,2017-05-16,72 ,33 
32 ,常熟,0.7 ,58 ,良,125 ,aqi,79 ,19 ,2017-05-17,71 ,36 
38 ,常熟,0.6 ,59 ,良,137 ,aqi,122 ,18 ,2017-05-18,81 ,34 
35 ,常熟,0.7 ,60 ,良,115 ,aqi,86 ,20 ,2017-05-19,63 ,38 
36 ,常熟,0.7 ,55 ,良,121 ,aqi,127 ,19 ,2017-05-20,68 ,28 
34 ,常熟,0.7 ,47 ,良,116 ,aqi,149 ,17 ,2017-05-21,64 ,28 
22 ,常熟,0.7 ,45 ,良,106 ,aqi,167 ,18 ,2017-05-22,55 ,31 
40 ,常熟,0.7 ,49 ,良,48 ,aqi,179 ,17 ,2017-05-23,57 ,40 
24 ,常熟,0.7 ,32 ,优,97 ,aqi,96 ,17 ,2017-05-24,49 ,21 
49 ,常熟,0.9 ,77 ,轻度污染,165 ,aqi,274 ,28 ,2017-05-25,105 ,43 
50 ,常熟,0.9 ,79 ,良,150 ,aqi,187 ,25 ,2017-05-26,92 ,37 
39 ,常熟,0.7 ,67 ,中度污染,248 ,aqi,341 ,21 ,2017-05-27,183 ,38 
35 ,常熟,0.8 ,63 ,轻度污染,202 ,aqi,257 ,21 ,2017-05-28,139 ,37 
32 ,常熟,0.8 ,62 ,轻度污染,166 ,aqi,205 ,20 ,2017-05-29,106 ,38 
42 ,常熟,0.8 ,58 ,轻度污染,189 ,aqi,305 ,18 ,2017-05-30,127 ,26 
68 ,常熟,1 ,94 ,轻度污染,178 ,aqi,284 ,24 ,2017-05-31,117 ,40 
92 ,常熟,0.8 ,100 ,轻度污染,134 ,aqi,342 ,24 ,2017-04-01,122 ,46 
78 ,常熟,1 ,120 ,轻度污染,134 ,aqi,309 ,28 ,2017-04-02,104 ,54 
58 ,常熟,0.6 ,85 ,良,150 ,aqi,219 ,20 ,2017-04-03,92 ,44 
50 ,常熟,0.6 ,78 ,良,132 ,aqi,137 ,18 ,2017-04-04,77 ,28 
64 ,常熟,1.1 ,91 ,良,70 ,aqi,222 ,24 ,2017-04-05,87 ,62 
86 ,常熟,1.1 ,92 ,轻度污染,46 ,aqi,297 ,17 ,2017-04-06,114 ,52 
59 ,常熟,0.9 ,79 ,良,72 ,aqi,220 ,22 ,2017-04-07,80 ,40 
74 ,常熟,0.9 ,100 ,良,86 ,aqi,308 ,20 ,2017-04-08,99 ,47 
24 ,常熟,0.4 ,47 ,良,104 ,aqi,171 ,18 ,2017-04-09,54 ,23 
42 ,常熟,0.6 ,59 ,良,78 ,aqi,196 ,16 ,2017-04-10,59 ,33 
62 ,常熟,1 ,82 ,良,67 ,aqi,312 ,21 ,2017-04-11,84 ,42 
39 ,常熟,0.9 ,88 ,良,113 ,aqi,182 ,22 ,2017-04-12,69 ,42 
22 ,常熟,0.5 ,59 ,良,134 ,aqi,189 ,22 ,2017-04-13,79 ,39 
47 ,常熟,0.8 ,81 ,轻度污染,171 ,aqi,338 ,23 ,2017-04-14,110 ,50 
66 ,常熟,1 ,95 ,轻度污染,165 ,aqi,282 ,26 ,2017-04-15,105 ,54 
60 ,常熟,0.9 ,88 ,良,109 ,aqi,226 ,22 ,2017-04-16,82 ,54 
46 ,常熟,0.9 ,74 ,良,128 ,aqi,183 ,18 ,2017-04-17,74 ,38 
43 ,常熟,0.7 ,118 ,良,124 ,aqi,233 ,22 ,2017-04-18,84 ,34 
40 ,常熟,0.6 ,105 ,良,131 ,aqi,195 ,18 ,2017-04-19,78 ,50 
60 ,常熟,0.8 ,104 ,良,124 ,aqi,262 ,18 ,2017-04-20,82 ,30 
44 ,常熟,0.6 ,81 ,良,117 ,aqi,198 ,21 ,2017-04-21,66 ,29 
40 ,常熟,0.8 ,73 ,良,132 ,aqi,181 ,18 ,2017-04-22,77 ,27 
40 ,常熟,0.8 ,80 ,轻度污染,196 ,aqi,355 ,17 ,2017-04-23,133 ,38 
47 ,常熟,0.8 ,94 ,轻度污染,206 ,aqi,362 ,22 ,2017-04-24,142 ,38 
56 ,常熟,1 ,103 ,良,78 ,aqi,303 ,30 ,2017-04-25,88 ,70 
30 ,常熟,0.6 ,48 ,良,119 ,aqi,231 ,25 ,2017-04-26,66 ,23 
30 ,常熟,1 ,60 ,良,132 ,aqi,233 ,30 ,2017-04-27,77 ,46 
47 ,常熟,1 ,82 ,轻度污染,174 ,aqi,322 ,30 ,2017-04-28,113 ,53 
44 ,常熟,1 ,82 ,轻度污染,189 ,aqi,331 ,30 ,2017-04-29,127 ,51 
60 ,常熟,1 ,98 ,轻度污染,192 ,aqi,324 ,30 ,2017-04-30,130 ,53 
51 ,常熟,0.7 ,98 ,良,84 ,aqi,173 ,23 ,2017-03-01,74 ,47 
42 ,常熟,0.6 ,72 ,良,88 ,aqi,94 ,21 ,2017-03-02,61 ,37 
58 ,常熟,0.8 ,98 ,良,104 ,aqi,184 ,22 ,2017-03-03,80 ,64 
72 ,常熟,0.9 ,122 ,良,136 ,aqi,220 ,22 ,2017-03-04,97 ,67 
66 ,常熟,0.9 ,111 ,良,86 ,aqi,242 ,19 ,2017-03-05,89 ,52 
34 ,常熟,0.5 ,62 ,良,92 ,aqi,141 ,17 ,2017-03-06,56 ,25 
48 ,常熟,0.7 ,75 ,良,119 ,aqi,211 ,19 ,2017-03-07,67 ,42 
44 ,常熟,0.7 ,71 ,良,105 ,aqi,153 ,21 ,2017-03-08,62 ,36 
66 ,常熟,1 ,113 ,良,91 ,aqi,265 ,25 ,2017-03-09,89 ,62 
72 ,常熟,0.9 ,130 ,良,86 ,aqi,261 ,20 ,2017-03-10,97 ,56 
48 ,常熟,0.7 ,82 ,良,112 ,aqi,144 ,18 ,2017-03-11,67 ,35 
35 ,常熟,0.7 ,67 ,良,77 ,aqi,153 ,17 ,2017-03-12,59 ,38 
40 ,常熟,0.5 ,58 ,良,101 ,aqi,212 ,15 ,2017-03-13,57 ,22 
34 ,常熟,0.9 ,59 ,良,92 ,aqi,159 ,24 ,2017-03-14,55 ,35 
38 ,常熟,0.8 ,68 ,良,104 ,aqi,115 ,27 ,2017-03-15,59 ,39 
36 ,常熟,0.6 ,63 ,良,109 ,aqi,110 ,20 ,2017-03-16,58 ,38 
43 ,常熟,0.6 ,65 ,良,90 ,aqi,105 ,22 ,2017-03-17,60 ,48 
38 ,常熟,0.7 ,65 ,良,90 ,aqi,91 ,18 ,2017-03-18,58 ,43 
44 ,常熟,0.7 ,66 ,良,85 ,aqi,127 ,21 ,2017-03-19,62 ,41 
44 ,常熟,0.8 ,61 ,良,84 ,aqi,152 ,15 ,2017-03-20,62 ,48 
66 ,常熟,0.8 ,102 ,良,129 ,aqi,276 ,18 ,2017-03-21,89 ,25 
14 ,常熟,0.4 ,38 ,优,80 ,aqi,33 ,14 ,2017-03-22,40 ,30 
32 ,常熟,0.5 ,40 ,优,82 ,aqi,66 ,14 ,2017-03-23,46 ,26 
42 ,常熟,0.6 ,66 ,良,84 ,aqi,135 ,18 ,2017-03-24,59 ,33 
69 ,常熟,0.9 ,114 ,良,89 ,aqi,297 ,24 ,2017-03-25,93 ,36 
68 ,常熟,0.9 ,125 ,良,112 ,aqi,308 ,29 ,2017-03-26,92 ,37 
49 ,常熟,0.9 ,96 ,良,116 ,aqi,161 ,26 ,2017-03-27,73 ,40 
54 ,常熟,0.8 ,101 ,良,101 ,aqi,177 ,25 ,2017-03-28,76 ,45 
70 ,常熟,1.3 ,112 ,良,96 ,aqi,240 ,20 ,2017-03-29,94 ,29 
48 ,常熟,0.6 ,66 ,良,88 ,aqi,163 ,16 ,2017-03-30,67 ,26 
48 ,常熟,0.7 ,66 ,良,104 ,aqi,202 ,18 ,2017-03-31,67 ,23 
60 ,常熟,0.9 ,63 ,良,71 ,aqi,237 ,14 ,2017-02-01,82 ,19 
28 ,常熟,0.8 ,50 ,优,79 ,aqi,92 ,15 ,2017-02-02,50 ,19 
32 ,常熟,0.9 ,41 ,良,38 ,aqi,90 ,13 ,2017-02-03,54 ,43 
84 ,常熟,1.3 ,111 ,轻度污染,16 ,aqi,229 ,17 ,2017-02-04,112 ,49 
124 ,常熟,1.3 ,160 ,中度污染,62 ,aqi,303 ,15 ,2017-02-05,163 ,43 
60 ,常熟,0.8 ,97 ,良,82 ,aqi,206 ,15 ,2017-02-06,82 ,29 
23 ,常熟,0.5 ,32 ,优,80 ,aqi,50 ,14 ,2017-02-07,40 ,19 
34 ,常熟,0.6 ,35 ,优,68 ,aqi,128 ,12 ,2017-02-08,49 ,24 
100 ,常熟,1 ,117 ,轻度污染,96 ,aqi,346 ,23 ,2017-02-09,132 ,29 
38 ,常熟,0.8 ,68 ,良,68 ,aqi,136 ,27 ,2017-02-10,59 ,30 
54 ,常熟,1 ,81 ,良,82 ,aqi,160 ,26 ,2017-02-11,74 ,43 
78 ,常熟,1.2 ,105 ,轻度污染,91 ,aqi,235 ,33 ,2017-02-12,104 ,65 
76 ,常熟,1.1 ,111 ,轻度污染,106 ,aqi,206 ,23 ,2017-02-13,102 ,78 
86 ,常熟,1 ,121 ,轻度污染,138 ,aqi,222 ,26 ,2017-02-14,114 ,75 
74 ,常熟,0.7 ,111 ,良,153 ,aqi,154 ,26 ,2017-02-15,99 ,65 
48 ,常熟,0.7 ,88 ,良,76 ,aqi,96 ,21 ,2017-02-16,73 ,58 
56 ,常熟,0.7 ,94 ,良,67 ,aqi,188 ,22 ,2017-02-17,77 ,33 
26 ,常熟,0.7 ,50 ,优,70 ,aqi,34 ,20 ,2017-02-18,50 ,38 
52 ,常熟,0.9 ,91 ,良,96 ,aqi,103 ,21 ,2017-02-19,72 ,39 
49 ,常熟,0.7 ,85 ,良,80 ,aqi,146 ,19 ,2017-02-20,68 ,24 
31 ,常熟,0.7 ,52 ,良,77 ,aqi,96 ,17 ,2017-02-21,51 ,24 
62 ,常熟,0.9 ,79 ,良,48 ,aqi,264 ,17 ,2017-02-22,84 ,35 
88 ,常熟,1.1 ,124 ,轻度污染,68 ,aqi,317 ,22 ,2017-02-23,117 ,39 
66 ,常熟,1.1 ,87 ,良,110 ,aqi,266 ,25 ,2017-02-24,89 ,49 
102 ,常熟,1.2 ,146 ,轻度污染,96 ,aqi,339 ,30 ,2017-02-25,134 ,73 
104 ,常熟,1.2 ,147 ,轻度污染,124 ,aqi,339 ,33 ,2017-02-26,137 ,58 
46 ,常熟,0.8 ,52 ,良,100 ,aqi,97 ,22 ,2017-02-27,64 ,49 
61 ,常熟,0.8 ,79 ,良,108 ,aqi,156 ,23 ,2017-02-28,83 ,62 
45 ,常熟,0.9 ,75 ,良,38 ,aqi,78 ,20 ,2017-01-01,73 ,58 
91 ,常熟,1.1 ,129 ,轻度污染,48 ,aqi,144 ,28 ,2017-01-02,120 ,55 
122 ,常熟,1.5 ,194 ,中度污染,50 ,aqi,197 ,21 ,2017-01-03,160 ,62 
72 ,常熟,1.2 ,121 ,良,50 ,aqi,111 ,24 ,2017-01-04,97 ,62 
24 ,常熟,0.6 ,44 ,优,82 ,aqi,39 ,14 ,2017-01-05,44 ,30 
34 ,常熟,0.8 ,46 ,良,60 ,aqi,81 ,17 ,2017-01-06,52 ,41 
30 ,常熟,0.9 ,28 ,优,66 ,aqi,76 ,14 ,2017-01-07,48 ,38 
70 ,常熟,1.5 ,102 ,良,18 ,aqi,227 ,18 ,2017-01-08,94 ,47 
84 ,常熟,1.4 ,117 ,轻度污染,49 ,aqi,269 ,28 ,2017-01-09,112 ,41 
90 ,常熟,1.2 ,127 ,轻度污染,66 ,aqi,275 ,26 ,2017-01-10,119 ,44 
42 ,常熟,0.8 ,72 ,良,70 ,aqi,134 ,21 ,2017-01-11,61 ,37 
62 ,常熟,1.1 ,102 ,良,29 ,aqi,233 ,20 ,2017-01-12,84 ,63 
83 ,常熟,1.4 ,138 ,轻度污染,66 ,aqi,281 ,34 ,2017-01-13,110 ,57 
31 ,常熟,0.8 ,62 ,良,70 ,aqi,134 ,20 ,2017-01-14,56 ,30 
20 ,常熟,0.5 ,32 ,优,62 ,aqi,16 ,16 ,2017-01-15,32 ,22 
26 ,常熟,0.6 ,38 ,优,68 ,aqi,27 ,18 ,2017-01-16,42 ,33 
57 ,常熟,0.9 ,78 ,良,44 ,aqi,139 ,21 ,2017-01-17,78 ,52 
46 ,常熟,0.8 ,59 ,良,50 ,aqi,113 ,14 ,2017-01-18,64 ,43 
86 ,常熟,1.2 ,117 ,轻度污染,54 ,aqi,225 ,22 ,2017-01-19,114 ,50 
55 ,常熟,0.7 ,99 ,良,70 ,aqi,233 ,20 ,2017-01-20,75 ,30 
45 ,常熟,0.7 ,64 ,良,66 ,aqi,107 ,18 ,2017-01-21,63 ,41 
64 ,常熟,1.1 ,88 ,良,65 ,aqi,207 ,22 ,2017-01-22,87 ,46 
35 ,常熟,0.6 ,49 ,优,77 ,aqi,45 ,17 ,2017-01-23,50 ,29 
46 ,常熟,0.6 ,44 ,良,80 ,aqi,112 ,17 ,2017-01-24,64 ,25 
65 ,常熟,0.9 ,85 ,良,86 ,aqi,119 ,20 ,2017-01-25,88 ,31 
70 ,常熟,0.8 ,92 ,良,102 ,aqi,143 ,16 ,2017-01-26,94 ,35 
56 ,常熟,0.7 ,91 ,良,72 ,aqi,128 ,14 ,2017-01-27,77 ,20 
56 ,常熟,0.7 ,105 ,良,83 ,aqi,84 ,16 ,2017-01-28,78 ,22 
75 ,常熟,1 ,95 ,良,58 ,aqi,244 ,14 ,2017-01-29,100 ,28 
28 ,常熟,0.6 ,49 ,优,72 ,aqi,111 ,13 ,2017-01-30,49 ,13 
27 ,常熟,0.7 ,28 ,优,76 ,aqi,35 ,13 ,2017-01-31,39 ,14 
111 ,常熟,1.3 ,151 ,轻度污染,85 ,aqi,306 ,35 ,2016-12-01,145 ,57 
37 ,常熟,0.7 ,59 ,良,66 ,aqi,64 ,22 ,2016-12-02,55 ,40 
37 ,常熟,0.7 ,54 ,良,45 ,aqi,69 ,19 ,2016-12-03,65 ,52 
103 ,常熟,1.2 ,116 ,轻度污染,69 ,aqi,273 ,34 ,2016-12-04,135 ,64 
98 ,常熟,1.1 ,133 ,轻度污染,87 ,aqi,279 ,37 ,2016-12-05,129 ,58 
58 ,常熟,1 ,86 ,良,58 ,aqi,148 ,23 ,2016-12-06,79 ,47 
119 ,常熟,1.2 ,144 ,中度污染,62 ,aqi,293 ,31 ,2016-12-07,156 ,78 
143 ,常熟,1.3 ,177 ,中度污染,73 ,aqi,319 ,34 ,2016-12-08,190 ,91 
77 ,常熟,1 ,106 ,轻度污染,78 ,aqi,195 ,28 ,2016-12-09,103 ,47 
24 ,常熟,0.7 ,38 ,优,56 ,aqi,20 ,26 ,2016-12-10,45 ,36 
31 ,常熟,0.6 ,37 ,优,58 ,aqi,20 ,22 ,2016-12-11,45 ,36 
77 ,常熟,1.1 ,84 ,轻度污染,34 ,aqi,203 ,25 ,2016-12-12,103 ,67 
54 ,常熟,0.8 ,63 ,良,50 ,aqi,166 ,16 ,2016-12-13,74 ,39 
35 ,常熟,0.8 ,46 ,优,48 ,aqi,107 ,17 ,2016-12-14,50 ,28 
92 ,常熟,1 ,103 ,轻度污染,60 ,aqi,281 ,29 ,2016-12-15,122 ,43 
177 ,常熟,1.6 ,209 ,重度污染,64 ,aqi,358 ,37 ,2016-12-16,227 ,73 
123 ,常熟,1.3 ,161 ,中度污染,82 ,aqi,308 ,24 ,2016-12-17,162 ,72 
55 ,常熟,0.9 ,72 ,良,41 ,aqi,86 ,22 ,2016-12-18,80 ,64 
105 ,常熟,1.7 ,140 ,轻度污染,29 ,aqi,185 ,65 ,2016-12-19,138 ,86 
66 ,常熟,0.8 ,80 ,良,50 ,aqi,123 ,20 ,2016-12-20,89 ,44 
40 ,常熟,1 ,52 ,良,38 ,aqi,87 ,17 ,2016-12-21,57 ,43 
107 ,常熟,1.5 ,140 ,轻度污染,60 ,aqi,317 ,23 ,2016-12-22,140 ,42 
138 ,常熟,1.7 ,206 ,中度污染,56 ,aqi,350 ,25 ,2016-12-23,183 ,53 
32 ,常熟,0.8 ,64 ,良,53 ,aqi,68 ,22 ,2016-12-24,57 ,36 
23 ,常熟,0.6 ,31 ,优,46 ,aqi,29 ,15 ,2016-12-25,39 ,31 
16 ,常熟,0.2 ,29 ,优,84 ,aqi,96 ,14 ,2016-11-01,42 ,18 
26 ,常熟,0.8 ,36 ,优,46 ,aqi,94 ,15 ,2016-12-26,45 ,36 
40 ,常熟,0.8 ,55 ,良,58 ,aqi,160 ,15 ,2016-12-27,57 ,29 
37 ,常熟,0.5 ,56 ,良,83 ,aqi,117 ,28 ,2016-11-02,53 ,42 
71 ,常熟,0.8 ,97 ,良,101 ,aqi,252 ,25 ,2016-11-03,95 ,62 
62 ,常熟,1.1 ,89 ,良,50 ,aqi,226 ,30 ,2016-12-28,84 ,45 
87 ,常熟,1.2 ,119 ,轻度污染,81 ,aqi,270 ,28 ,2016-12-29,115 ,47 
99 ,常熟,1.1 ,131 ,轻度污染,93 ,aqi,297 ,24 ,2016-11-04,130 ,82 
68 ,常熟,0.9 ,103 ,良,88 ,aqi,165 ,26 ,2016-11-05,92 ,65 
51 ,常熟,1.1 ,93 ,良,44 ,aqi,99 ,28 ,2016-12-30,74 ,59 
67 ,常熟,1.1 ,84 ,良,48 ,aqi,97 ,26 ,2016-12-31,90 ,64 
102 ,常熟,1.3 ,123 ,轻度污染,110 ,aqi,281 ,37 ,2016-11-06,134 ,60 
38 ,常熟,0.8 ,59 ,良,62 ,aqi,87 ,18 ,2016-11-07,55 ,43 
29 ,常熟,0.6 ,38 ,优,67 ,aqi,111 ,16 ,2016-11-08,42 ,22 
31 ,常熟,0.8 ,52 ,良,53 ,aqi,169 ,19 ,2016-11-09,51 ,36 
47 ,常熟,0.8 ,65 ,良,39 ,aqi,224 ,22 ,2016-11-10,65 ,41 
48 ,常熟,0.8 ,77 ,良,50 ,aqi,200 ,22 ,2016-11-11,68 ,54 
51 ,常熟,0.8 ,84 ,良,64 ,aqi,183 ,23 ,2016-11-12,77 ,61 
91 ,常熟,1.2 ,113 ,轻度污染,28 ,aqi,277 ,37 ,2016-11-13,120 ,77 
94 ,常熟,1.6 ,131 ,轻度污染,84 ,aqi,265 ,35 ,2016-11-14,124 ,58 
51 ,常熟,0.8 ,98 ,良,76 ,aqi,158 ,25 ,2016-11-15,74 ,31 
26 ,常熟,0.6 ,46 ,良,45 ,aqi,86 ,24 ,2016-11-16,58 ,46 
30 ,常熟,0.6 ,39 ,良,34 ,aqi,53 ,18 ,2016-11-17,52 ,41 
57 ,常熟,1.2 ,88 ,良,19 ,aqi,156 ,20 ,2016-11-18,78 ,58 
84 ,常熟,1.7 ,133 ,轻度污染,23 ,aqi,276 ,29 ,2016-11-19,112 ,64 
47 ,常熟,1 ,60 ,良,93 ,aqi,213 ,13 ,2016-10-01,65 ,40 
39 ,常熟,1 ,63 ,良,38 ,aqi,138 ,19 ,2016-11-20,57 ,33 
39 ,常熟,0.8 ,66 ,良,43 ,aqi,192 ,19 ,2016-11-21,58 ,39 
41 ,常熟,1.1 ,62 ,良,111 ,aqi,199 ,15 ,2016-10-02,60 ,33 
28 ,常熟,0.8 ,31 ,优,78 ,aqi,48 ,15 ,2016-10-03,40 ,25 
17 ,常熟,0.4 ,32 ,优,69 ,aqi,109 ,17 ,2016-11-22,35 ,19 
50 ,常熟,1 ,52 ,良,39 ,aqi,285 ,18 ,2016-11-23,69 ,35 
24 ,常熟,0.6 ,38 ,优,75 ,aqi,33 ,16 ,2016-10-04,38 ,24 
36 ,常熟,0.7 ,56 ,良,100 ,aqi,113 ,16 ,2016-10-05,53 ,25 
73 ,常熟,1.1 ,93 ,良,41 ,aqi,299 ,30 ,2016-11-24,98 ,48 
73 ,常熟,1 ,92 ,良,31 ,aqi,238 ,29 ,2016-11-25,98 ,52 
31 ,常熟,0.7 ,56 ,良,112 ,aqi,179 ,16 ,2016-10-06,60 ,22 
20 ,常熟,0.8 ,29 ,优,57 ,aqi,60 ,17 ,2016-10-07,40 ,32 
55 ,常熟,1 ,61 ,良,36 ,aqi,174 ,20 ,2016-11-26,75 ,44 
109 ,常熟,1.5 ,147 ,轻度污染,51 ,aqi,328 ,39 ,2016-11-27,143 ,58 
28 ,常熟,0.8 ,35 ,优,100 ,aqi,155 ,16 ,2016-10-08,50 ,23 
18 ,常熟,0.7 ,37 ,优,80 ,aqi,84 ,16 ,2016-10-09,40 ,23 
73 ,常熟,1 ,129 ,良,67 ,aqi,224 ,33 ,2016-11-28,98 ,44 
32 ,常熟,0.6 ,46 ,良,41 ,aqi,46 ,22 ,2016-11-29,53 ,42 
20 ,常熟,0.6 ,38 ,优,87 ,aqi,89 ,17 ,2016-10-10,44 ,27 
26 ,常熟,0.6 ,32 ,优,78 ,aqi,63 ,20 ,2016-10-11,39 ,28 
80 ,常熟,1 ,73 ,轻度污染,42 ,aqi,251 ,22 ,2016-11-30,107 ,55 
38 ,常熟,0.7 ,50 ,良,91 ,aqi,136 ,20 ,2016-10-12,54 ,32 
23 ,常熟,0.7 ,43 ,优,75 ,aqi,63 ,24 ,2016-10-13,44 ,35 
25 ,常熟,0.9 ,40 ,良,56 ,aqi,176 ,23 ,2016-10-14,63 ,50 
18 ,常熟,0.7 ,38 ,优,73 ,aqi,80 ,19 ,2016-10-15,47 ,37 
44 ,常熟,1 ,68 ,良,70 ,aqi,221 ,26 ,2016-10-16,65 ,52 
43 ,常熟,0.9 ,59 ,良,109 ,aqi,155 ,21 ,2016-10-17,60 ,34 
31 ,常熟,0.8 ,40 ,良,116 ,aqi,166 ,19 ,2016-10-18,64 ,29 
34 ,常熟,0.7 ,48 ,优,83 ,aqi,104 ,15 ,2016-10-19,49 ,35 
24 ,常熟,0.6 ,33 ,优,64 ,aqi,46 ,16 ,2016-10-20,35 ,28 
8 ,常熟,0.5 ,16 ,优,59 ,aqi,25 ,14 ,2016-10-21,30 ,22 
8 ,常熟,0.6 ,13 ,优,60 ,aqi,37 ,16 ,2016-10-22,30 ,20 
36 ,常熟,0.6 ,44 ,良,72 ,aqi,242 ,16 ,2016-10-23,52 ,21 
29 ,常熟,0.6 ,50 ,优,90 ,aqi,176 ,17 ,2016-10-24,50 ,32 
41 ,常熟,1 ,56 ,良,25 ,aqi,203 ,18 ,2016-10-25,58 ,44 
26 ,常熟,1 ,41 ,良,72 ,aqi,171 ,17 ,2016-10-26,53 ,42 
33 ,常熟,0.8 ,36 ,优,64 ,aqi,170 ,18 ,2016-10-27,49 ,39 
33 ,常熟,0.8 ,41 ,优,48 ,aqi,210 ,19 ,2016-10-28,50 ,40 
24 ,常熟,0.6 ,41 ,优,52 ,aqi,143 ,20 ,2016-10-29,43 ,34 
29 ,常熟,0.5 ,49 ,优,80 ,aqi,135 ,21 ,2016-10-30,49 ,33 
29 ,常熟,0.5 ,41 ,优,54 ,aqi,125 ,17 ,2016-10-31,44 ,35 
61 ,常熟,0.9 ,88 ,轻度污染,192 ,aqi,348 ,15 ,2016-09-01,130 ,29 
73 ,常熟,1.1 ,105 ,轻度污染,209 ,aqi,352 ,15 ,2016-09-02,145 ,32 
73 ,常熟,0.9 ,97 ,轻度污染,200 ,aqi,339 ,17 ,2016-09-03,137 ,31 
55 ,常熟,0.8 ,75 ,轻度污染,162 ,aqi,290 ,18 ,2016-09-04,102 ,22 
36 ,常熟,0.7 ,53 ,良,155 ,aqi,270 ,19 ,2016-09-05,96 ,24 
56 ,常熟,1.2 ,75 ,良,59 ,aqi,252 ,19 ,2016-09-06,77 ,45 
28 ,常熟,0.8 ,39 ,优,82 ,aqi,56 ,15 ,2016-09-07,41 ,28 
53 ,常熟,1.5 ,82 ,轻度污染,173 ,aqi,310 ,24 ,2016-09-08,112 ,36 
50 ,常熟,1 ,78 ,中度污染,226 ,aqi,356 ,17 ,2016-09-09,161 ,43 
45 ,常熟,0.8 ,73 ,良,127 ,aqi,240 ,16 ,2016-09-10,73 ,45 
42 ,常熟,0.8 ,63 ,良,63 ,aqi,175 ,15 ,2016-09-11,59 ,41 
44 ,常熟,0.7 ,59 ,良,121 ,aqi,184 ,19 ,2016-09-12,68 ,30 
42 ,常熟,0.7 ,55 ,良,130 ,aqi,228 ,12 ,2016-09-13,75 ,28 
25 ,常熟,0.7 ,32 ,优,78 ,aqi,49 ,11 ,2016-09-14,39 ,31 
12 ,常熟,0.6 ,17 ,优,53 ,aqi,42 ,11 ,2016-09-15,32 ,25 
13 ,常熟,0.5 ,16 ,优,40 ,aqi,25 ,10 ,2016-09-16,25 ,20 
